dataset,sequence,camera,frame_id,image_path,timestamp_seconds,x,y,z
KITTI_odometry,05,image_0,000853,sequences/05/image_0/000853.png,88.89883,-5.638403,-5.984917,207.6764
KITTI_odometry,05,image_0,000854,sequences/05/image_0/000854.png,89.00314,-5.663364,-6.010137,208.4877
KITTI_odometry,05,image_0,000855,sequences/05/image_0/000855.png,89.10743,-5.692115,-6.032806,209.2941
KITTI_odometry,05,image_0,000856,sequences/05/image_0/000856.png,89.21159,-5.719704,-6.058511,210.095
KITTI_odometry,05,image_0,000857,sequences/05/image_0/000857.png,89.31572,-5.746621,-6.085702,210.8881
KITTI_odometry,05,image_0,000858,sequences/05/image_0/000858.png,89.41993,-5.775682,-6.110646,211.6782
KITTI_odometry,05,image_0,000859,sequences/05/image_0/000859.png,89.52419,-5.807043,-6.136861,212.4599
KITTI_odometry,05,image_0,000860,sequences/05/image_0/000860.png,89.62843,-5.836098,-6.163417,213.2324
KITTI_odometry,05,image_0,000861,sequences/05/image_0/000861.png,89.73269,-5.860771,-6.187611,213.9901
KITTI_odometry,05,image_0,000862,sequences/05/image_0/000862.png,89.83693,-5.88549,-6.210951,214.7321
KITTI_odometry,05,image_0,000863,sequences/05/image_0/000863.png,89.94118,-5.91233,-6.234236,215.4543
KITTI_odometry,05,image_0,000864,sequences/05/image_0/000864.png,90.04556,-5.9409,-6.258073,216.1593
KITTI_odometry,05,image_0,000865,sequences/05/image_0/000865.png,90.1496,-5.970022,-6.279269,216.8473
KITTI_odometry,05,image_0,000866,sequences/05/image_0/000866.png,90.25386,-5.996305,-6.29913,217.516
KITTI_odometry,05,image_0,000867,sequences/05/image_0/000867.png,90.35797,-6.023283,-6.319943,218.1694
KITTI_odometry,05,image_0,000868,sequences/05/image_0/000868.png,90.46222,-6.053756,-6.341411,218.8036
KITTI_odometry,05,image_0,000869,sequences/05/image_0/000869.png,90.56632,-6.084272,-6.361896,219.412
KITTI_odometry,05,image_0,000870,sequences/05/image_0/000870.png,90.67057,-6.114588,-6.38243,220.0006
KITTI_odometry,05,image_0,000871,sequences/05/image_0/000871.png,90.77468,-6.14573,-6.399955,220.5667
KITTI_odometry,05,image_0,000872,sequences/05/image_0/000872.png,90.87905,-6.178103,-6.417342,221.1145
KITTI_odometry,05,image_0,000873,sequences/05/image_0/000873.png,90.9833,-6.209081,-6.433514,221.6411
KITTI_odometry,05,image_0,000874,sequences/05/image_0/000874.png,91.08751,-6.239666,-6.450142,222.147
KITTI_odometry,05,image_0,000875,sequences/05/image_0/000875.png,91.19172,-6.2677,-6.466547,222.6311
KITTI_odometry,05,image_0,000876,sequences/05/image_0/000876.png,91.296,-6.290085,-6.480811,223.0947
KITTI_odometry,05,image_0,000877,sequences/05/image_0/000877.png,91.40035,-6.308435,-6.492847,223.545
KITTI_odometry,05,image_0,000878,sequences/05/image_0/000878.png,91.50473,-6.319855,-6.503769,223.988
KITTI_odometry,05,image_0,000879,sequences/05/image_0/000879.png,91.6091,-6.323739,-6.516463,224.427
KITTI_odometry,05,image_0,000880,sequences/05/image_0/000880.png,91.71382,-6.319417,-6.533002,224.8666
KITTI_odometry,05,image_0,000881,sequences/05/image_0/000881.png,91.81786,-6.304389,-6.549425,225.2989
KITTI_odometry,05,image_0,000882,sequences/05/image_0/000882.png,91.92245,-6.274326,-6.565498,225.7323
KITTI_odometry,05,image_0,000883,sequences/05/image_0/000883.png,92.02688,-6.236169,-6.583319,226.1516
KITTI_odometry,05,image_0,000884,sequences/05/image_0/000884.png,92.13124,-6.19086,-6.600756,226.5688
KITTI_odometry,05,image_0,000885,sequences/05/image_0/000885.png,92.2359,-6.132258,-6.618486,226.985
KITTI_odometry,05,image_0,000886,sequences/05/image_0/000886.png,92.34033,-6.055339,-6.633282,227.3826
KITTI_odometry,05,image_0,000887,sequences/05/image_0/000887.png,92.44485,-5.959133,-6.65014,227.7868
KITTI_odometry,05,image_0,000888,sequences/05/image_0/000888.png,92.54948,-5.842543,-6.664783,228.1672
KITTI_odometry,05,image_0,000889,sequences/05/image_0/000889.png,92.65403,-5.705406,-6.678846,228.5521
KITTI_odometry,05,image_0,000890,sequences/05/image_0/000890.png,92.75849,-5.557346,-6.689134,228.9096
KITTI_odometry,05,image_0,000891,sequences/05/image_0/000891.png,92.86295,-5.392446,-6.706019,229.2783
KITTI_odometry,05,image_0,000892,sequences/05/image_0/000892.png,92.96832,-5.215271,-6.722386,229.6207
KITTI_odometry,05,image_0,000893,sequences/05/image_0/000893.png,93.07203,-5.034004,-6.73981,229.9627
KITTI_odometry,05,image_0,000894,sequences/05/image_0/000894.png,93.17636,-4.842747,-6.754313,230.2757
KITTI_odometry,05,image_0,000895,sequences/05/image_0/000895.png,93.28083,-4.639218,-6.76509,230.5991
KITTI_odometry,05,image_0,000896,sequences/05/image_0/000896.png,93.3852,-4.412698,-6.769151,230.9131
KITTI_odometry,05,image_0,000897,sequences/05/image_0/000897.png,93.48971,-4.1627,-6.774005,231.1927
KITTI_odometry,05,image_0,000898,sequences/05/image_0/000898.png,93.59411,-3.894204,-6.779934,231.486
KITTI_odometry,05,image_0,000899,sequences/05/image_0/000899.png,93.69845,-3.617048,-6.788129,231.7428
KITTI_odometry,05,image_0,000900,sequences/05/image_0/000900.png,93.80282,-3.339169,-6.795933,232.0322
KITTI_odometry,05,image_0,000901,sequences/05/image_0/000901.png,93.90723,-3.051125,-6.818114,232.2922
KITTI_odometry,05,image_0,000902,sequences/05/image_0/000902.png,94.01155,-2.738112,-6.839842,232.5583
KITTI_odometry,05,image_0,000903,sequences/05/image_0/000903.png,94.11582,-2.397566,-6.858248,232.795
KITTI_odometry,05,image_0,000904,sequences/05/image_0/000904.png,94.2201,-2.039294,-6.866185,232.9743
KITTI_odometry,05,image_0,000905,sequences/05/image_0/000905.png,94.3245,-1.663556,-6.872959,233.1743
KITTI_odometry,05,image_0,000906,sequences/05/image_0/000906.png,94.42871,-1.278517,-6.884328,233.345
KITTI_odometry,05,image_0,000907,sequences/05/image_0/000907.png,94.53308,-0.874758,-6.899401,233.5417
KITTI_odometry,05,image_0,000908,sequences/05/image_0/000908.png,94.63987,-0.4359517,-6.921993,233.7034
KITTI_odometry,05,image_0,000909,sequences/05/image_0/000909.png,94.74161,0.002398074,-6.948447,233.8494
KITTI_odometry,05,image_0,000910,sequences/05/image_0/000910.png,94.84572,0.4703487,-6.970534,233.9807
KITTI_odometry,05,image_0,000911,sequences/05/image_0/000911.png,94.94997,0.9528231,-6.986025,234.0717
KITTI_odometry,05,image_0,000912,sequences/05/image_0/000912.png,95.054,1.451824,-6.997554,234.1673
KITTI_odometry,05,image_0,000913,sequences/05/image_0/000913.png,95.15809,1.968174,-7.010695,234.246
KITTI_odometry,05,image_0,000914,sequences/05/image_0/000914.png,95.26212,2.504059,-7.027529,234.3265
KITTI_odometry,05,image_0,000915,sequences/05/image_0/000915.png,95.36596,3.063341,-7.050404,234.3947
KITTI_odometry,05,image_0,000916,sequences/05/image_0/000916.png,95.46985,3.633148,-7.071477,234.4468
KITTI_odometry,05,image_0,000917,sequences/05/image_0/000917.png,95.57381,4.219494,-7.090984,234.4924
KITTI_odometry,05,image_0,000918,sequences/05/image_0/000918.png,95.67789,4.818404,-7.109578,234.5217
KITTI_odometry,05,image_0,000919,sequences/05/image_0/000919.png,95.78189,5.432449,-7.126868,234.5364
KITTI_odometry,05,image_0,000920,sequences/05/image_0/000920.png,95.88591,6.068743,-7.14435,234.5358
KITTI_odometry,05,image_0,000921,sequences/05/image_0/000921.png,95.98969,6.718857,-7.163757,234.5295
KITTI_odometry,05,image_0,000922,sequences/05/image_0/000922.png,96.09373,7.389986,-7.187767,234.5223
KITTI_odometry,05,image_0,000923,sequences/05/image_0/000923.png,96.19761,8.074205,-7.215715,234.5065
KITTI_odometry,05,image_0,000924,sequences/05/image_0/000924.png,96.30148,8.771869,-7.240419,234.4769
KITTI_odometry,05,image_0,000925,sequences/05/image_0/000925.png,96.40544,9.482224,-7.257341,234.4371
KITTI_odometry,05,image_0,000926,sequences/05/image_0/000926.png,96.50921,10.20631,-7.273022,234.3929
KITTI_odometry,05,image_0,000927,sequences/05/image_0/000927.png,96.61311,10.95005,-7.292063,234.3535
KITTI_odometry,05,image_0,000928,sequences/05/image_0/000928.png,96.71708,11.71401,-7.311668,234.3193
KITTI_odometry,05,image_0,000929,sequences/05/image_0/000929.png,96.82094,12.49258,-7.32858,234.2816
KITTI_odometry,05,image_0,000930,sequences/05/image_0/000930.png,96.92488,13.28369,-7.344725,234.2426
KITTI_odometry,05,image_0,000931,sequences/05/image_0/000931.png,97.02886,14.0799,-7.360661,234.1974
KITTI_odometry,05,image_0,000932,sequences/05/image_0/000932.png,97.13273,14.88697,-7.375631,234.1568
KITTI_odometry,05,image_0,000933,sequences/05/image_0/000933.png,97.23747,15.69818,-7.394681,234.1141
KITTI_odometry,05,image_0,000934,sequences/05/image_0/000934.png,97.34058,16.50141,-7.411421,234.0796
KITTI_odometry,05,image_0,000935,sequences/05/image_0/000935.png,97.4445,17.30472,-7.426529,234.0441
KITTI_odometry,05,image_0,000936,sequences/05/image_0/000936.png,97.54846,18.10984,-7.44134,234.0112
KITTI_odometry,05,image_0,000937,sequences/05/image_0/000937.png,97.65249,18.91815,-7.456706,233.9809
KITTI_odometry,05,image_0,000938,sequences/05/image_0/000938.png,97.75648,19.72619,-7.473759,233.9563
KITTI_odometry,05,image_0,000939,sequences/05/image_0/000939.png,97.86046,20.53893,-7.495794,233.937
KITTI_odometry,05,image_0,000940,sequences/05/image_0/000940.png,97.96452,21.35033,-7.515353,233.9198
KITTI_odometry,05,image_0,000941,sequences/05/image_0/000941.png,98.06857,22.16683,-7.53661,233.9078
KITTI_odometry,05,image_0,000942,sequences/05/image_0/000942.png,98.17395,23.00035,-7.557271,233.8961
KITTI_odometry,05,image_0,000943,sequences/05/image_0/000943.png,98.27666,23.81188,-7.581613,233.8935
KITTI_odometry,05,image_0,000944,sequences/05/image_0/000944.png,98.38072,24.63455,-7.606651,233.8935
KITTI_odometry,05,image_0,000945,sequences/05/image_0/000945.png,98.48486,25.45451,-7.630553,233.8957
KITTI_odometry,05,image_0,000946,sequences/05/image_0/000946.png,98.58899,26.27665,-7.652572,233.8929
KITTI_odometry,05,image_0,000947,sequences/05/image_0/000947.png,98.69307,27.10127,-7.676497,233.8931
KITTI_odometry,05,image_0,000948,sequences/05/image_0/000948.png,98.79726,27.92772,-7.699905,233.8893
KITTI_odometry,05,image_0,000949,sequences/05/image_0/000949.png,98.90137,28.75467,-7.724217,233.8876
KITTI_odometry,05,image_0,000950,sequences/05/image_0/000950.png,99.00546,29.58258,-7.746246,233.8801
KITTI_odometry,05,image_0,000951,sequences/05/image_0/000951.png,99.10959,30.4079,-7.769147,233.872
KITTI_odometry,05,image_0,000952,sequences/05/image_0/000952.png,99.21372,31.23452,-7.791107,233.8629
KITTI_odometry,05,image_0,000953,sequences/05/image_0/000953.png,99.31799,32.05872,-7.814556,233.86
KITTI_odometry,05,image_0,000954,sequences/05/image_0/000954.png,99.42206,32.88214,-7.838979,233.8536
KITTI_odometry,05,image_0,000955,sequences/05/image_0/000955.png,99.52634,33.70381,-7.865063,233.849
KITTI_odometry,05,image_0,000956,sequences/05/image_0/000956.png,99.63063,34.52269,-7.886547,233.8418
KITTI_odometry,05,image_0,000957,sequences/05/image_0/000957.png,99.73476,35.3385,-7.906483,233.829
KITTI_odometry,05,image_0,000958,sequences/05/image_0/000958.png,99.83886,36.15344,-7.926435,233.8183
KITTI_odometry,05,image_0,000959,sequences/05/image_0/000959.png,99.94309,36.9686,-7.943983,233.8051
KITTI_odometry,05,image_0,000960,sequences/05/image_0/000960.png,100.0472,37.77952,-7.960457,233.7905
KITTI_odometry,05,image_0,000961,sequences/05/image_0/000961.png,100.1513,38.58529,-7.975262,233.7716
KITTI_odometry,05,image_0,000962,sequences/05/image_0/000962.png,100.2556,39.3838,-7.989265,233.7509
KITTI_odometry,05,image_0,000963,sequences/05/image_0/000963.png,100.3598,40.1794,-8.002997,233.7275
KITTI_odometry,05,image_0,000964,sequences/05/image_0/000964.png,100.4639,40.97136,-8.016094,233.7072
KITTI_odometry,05,image_0,000965,sequences/05/image_0/000965.png,100.568,41.76276,-8.032476,233.6841
KITTI_odometry,05,image_0,000966,sequences/05/image_0/000966.png,100.6722,42.5523,-8.051914,233.6624
KITTI_odometry,05,image_0,000967,sequences/05/image_0/000967.png,100.7763,43.33725,-8.071871,233.6432
KITTI_odometry,05,image_0,000968,sequences/05/image_0/000968.png,100.8807,44.12374,-8.089941,233.622
KITTI_odometry,05,image_0,000969,sequences/05/image_0/000969.png,100.9851,44.90784,-8.106085,233.5956
KITTI_odometry,05,image_0,000970,sequences/05/image_0/000970.png,101.0896,45.68975,-8.121634,233.5712
KITTI_odometry,05,image_0,000971,sequences/05/image_0/000971.png,101.1931,46.45838,-8.138474,233.547
KITTI_odometry,05,image_0,000972,sequences/05/image_0/000972.png,101.2972,47.22694,-8.156788,233.5206
KITTI_odometry,05,image_0,000973,sequences/05/image_0/000973.png,101.4015,47.99397,-8.171387,233.4904
KITTI_odometry,05,image_0,000974,sequences/05/image_0/000974.png,101.5056,48.75855,-8.185292,233.4615
KITTI_odometry,05,image_0,000975,sequences/05/image_0/000975.png,101.6099,49.52284,-8.200392,233.4346
KITTI_odometry,05,image_0,000976,sequences/05/image_0/000976.png,101.714,50.28441,-8.215913,233.4114
KITTI_odometry,05,image_0,000977,sequences/05/image_0/000977.png,101.8181,51.04523,-8.23041,233.39
KITTI_odometry,05,image_0,000978,sequences/05/image_0/000978.png,101.9223,51.80314,-8.242981,233.3702
KITTI_odometry,05,image_0,000979,sequences/05/image_0/000979.png,102.0265,52.557,-8.256877,233.3458
KITTI_odometry,05,image_0,000980,sequences/05/image_0/000980.png,102.1306,53.30415,-8.270946,233.3232
KITTI_odometry,05,image_0,000981,sequences/05/image_0/000981.png,102.2349,54.04995,-8.287043,233.3065
KITTI_odometry,05,image_0,000982,sequences/05/image_0/000982.png,102.339,54.79568,-8.300063,233.2829
KITTI_odometry,05,image_0,000983,sequences/05/image_0/000983.png,102.4442,55.55026,-8.313353,233.2521
KITTI_odometry,05,image_0,000984,sequences/05/image_0/000984.png,102.5474,56.28059,-8.333448,233.2265
KITTI_odometry,05,image_0,000985,sequences/05/image_0/000985.png,102.6515,57.00822,-8.356835,233.2101
KITTI_odometry,05,image_0,000986,sequences/05/image_0/000986.png,102.7556,57.7232,-8.374695,233.1815
KITTI_odometry,05,image_0,000987,sequences/05/image_0/000987.png,102.8599,58.44558,-8.393154,233.1479
KITTI_odometry,05,image_0,000988,sequences/05/image_0/000988.png,102.9641,59.17375,-8.417118,233.123
KITTI_odometry,05,image_0,000989,sequences/05/image_0/000989.png,103.0682,59.90016,-8.446187,233.1051
KITTI_odometry,05,image_0,000990,sequences/05/image_0/000990.png,103.1724,60.61997,-8.472225,233.0867
KITTI_odometry,05,image_0,000991,sequences/05/image_0/000991.png,103.2765,61.33366,-8.492901,233.066
KITTI_odometry,05,image_0,000992,sequences/05/image_0/000992.png,103.3807,62.04381,-8.508656,233.0459
KITTI_odometry,05,image_0,000993,sequences/05/image_0/000993.png,103.4848,62.75048,-8.529158,233.0375
KITTI_odometry,05,image_0,000994,sequences/05/image_0/000994.png,103.5892,63.45444,-8.550909,233.0304
KITTI_odometry,05,image_0,000995,sequences/05/image_0/000995.png,103.6934,64.15215,-8.569264,233.0168
KITTI_odometry,05,image_0,000996,sequences/05/image_0/000996.png,103.7975,64.84629,-8.585121,232.998
KITTI_odometry,05,image_0,000997,sequences/05/image_0/000997.png,103.9018,65.53951,-8.602196,232.9801
KITTI_odometry,05,image_0,000998,sequences/05/image_0/000998.png,104.006,66.22642,-8.623042,232.9604
KITTI_odometry,05,image_0,000999,sequences/05/image_0/000999.png,104.1101,66.90794,-8.643205,232.9343
KITTI_odometry,05,image_0,001000,sequences/05/image_0/001000.png,104.2144,67.58526,-8.661826,232.908
KITTI_odometry,05,image_0,001001,sequences/05/image_0/001001.png,104.3185,68.25907,-8.679047,232.8857
KITTI_odometry,05,image_0,001002,sequences/05/image_0/001002.png,104.4227,68.92746,-8.698405,232.8669
KITTI_odometry,05,image_0,001003,sequences/05/image_0/001003.png,104.5267,69.58553,-8.717003,232.8486
KITTI_odometry,05,image_0,001004,sequences/05/image_0/001004.png,104.6308,70.23807,-8.735734,232.8315
KITTI_odometry,05,image_0,001005,sequences/05/image_0/001005.png,104.735,70.88774,-8.754378,232.8149
KITTI_odometry,05,image_0,001006,sequences/05/image_0/001006.png,104.8392,71.53628,-8.773914,232.7959
KITTI_odometry,05,image_0,001007,sequences/05/image_0/001007.png,104.9434,72.18216,-8.79242,232.7771
KITTI_odometry,05,image_0,001008,sequences/05/image_0/001008.png,105.0475,72.82575,-8.810303,232.7583
KITTI_odometry,05,image_0,001009,sequences/05/image_0/001009.png,105.1518,73.4682,-8.829783,232.746
KITTI_odometry,05,image_0,001010,sequences/05/image_0/001010.png,105.256,74.10352,-8.848198,232.7265
KITTI_odometry,05,image_0,001011,sequences/05/image_0/001011.png,105.3602,74.73793,-8.865707,232.699
KITTI_odometry,05,image_0,001012,sequences/05/image_0/001012.png,105.4644,75.36658,-8.882142,232.6701
KITTI_odometry,05,image_0,001013,sequences/05/image_0/001013.png,105.5686,75.99352,-8.898239,232.6467
KITTI_odometry,05,image_0,001014,sequences/05/image_0/001014.png,105.6728,76.61837,-8.915326,232.6222
KITTI_odometry,05,image_0,001015,sequences/05/image_0/001015.png,105.7772,77.23931,-8.93234,232.5912
KITTI_odometry,05,image_0,001016,sequences/05/image_0/001016.png,105.8814,77.86175,-8.949571,232.5529
KITTI_odometry,05,image_0,001017,sequences/05/image_0/001017.png,105.9856,78.48781,-8.967541,232.5132
KITTI_odometry,05,image_0,001018,sequences/05/image_0/001018.png,106.0899,79.12104,-8.98414,232.4728
KITTI_odometry,05,image_0,001019,sequences/05/image_0/001019.png,106.1942,79.76355,-8.999635,232.4266
KITTI_odometry,05,image_0,001020,sequences/05/image_0/001020.png,106.2985,80.41542,-9.017553,232.3765
KITTI_odometry,05,image_0,001021,sequences/05/image_0/001021.png,106.4028,81.07854,-9.038271,232.3187
KITTI_odometry,05,image_0,001022,sequences/05/image_0/001022.png,106.507,81.74583,-9.058866,232.2541
KITTI_odometry,05,image_0,001023,sequences/05/image_0/001023.png,106.6113,82.42306,-9.077863,232.1877
KITTI_odometry,05,image_0,001024,sequences/05/image_0/001024.png,106.7155,83.11157,-9.094322,232.1232
KITTI_odometry,05,image_0,001025,sequences/05/image_0/001025.png,106.8197,83.81265,-9.110651,232.0523
KITTI_odometry,05,image_0,001026,sequences/05/image_0/001026.png,106.924,84.52437,-9.131071,231.9697
KITTI_odometry,05,image_0,001027,sequences/05/image_0/001027.png,107.0282,85.24313,-9.151732,231.8821
KITTI_odometry,05,image_0,001028,sequences/05/image_0/001028.png,107.1324,85.9696,-9.1694,231.7951
KITTI_odometry,05,image_0,001029,sequences/05/image_0/001029.png,107.2366,86.70912,-9.185711,231.6996
KITTI_odometry,05,image_0,001030,sequences/05/image_0/001030.png,107.3407,87.46635,-9.205175,231.5979
KITTI_odometry,05,image_0,001031,sequences/05/image_0/001031.png,107.445,88.23768,-9.224469,231.4913
KITTI_odometry,05,image_0,001032,sequences/05/image_0/001032.png,107.5492,89.02413,-9.243456,231.3804
